d1 d2 d3
-1.3136891901969736 -0.27754358525234946 0.14618581698283134
-0.6260112821552871 0.2789155983705133 -0.5773486844879799
-0.63389147208701 -0.37705529441173885 -0.5158336054155629
0.1282473183621493 1.1207430500741102 -0.4614926409926647
-0.07282194894833854 -0.24864802708744652 -0.04944429147697444
1.7869028749382698 -0.27800142440548625 -0.3631684456737976
-1.166592311471479 -0.37830512145477757 -0.8358745173223894
1.2423211338105875 0.09159917264053238 1.906144383904571
-0.7505182830765089 -0.32982955499080985 0.3492262031043722
0.7893251757196088 -0.23130641426983248 0.37267673952254377
-1.1071878027554143 -0.057783631939981844 1.7584134568629275
-1.2170255270345058 -0.32308381198451314 -0.4658004858363288
0.06816181273921325 -0.34561392902032173 -0.6967459016656972
-0.8063550574498602 0.9952888203023909 0.1813128545384596
-0.06966987297564939 -0.3460569991685185 1.3760597649304978
2.9909958965055314 1.5717056767792097 -0.3562407829628268
0.985825281307694 -0.20933188100852396 -0.6782304818227394
-0.22884970959645226 2.390814998127533 0.2664791207233316
1.1754001362365714 6.180477051307766 -0.49710325808590083
-0.15117355169804075 -0.21400785346538684 4.102589874748314
